NO,주소,층,보증금,월세,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소
753,인천시 연수구 연수동 593,3,20000000,850000,300000,업무시설,27.35,3,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6656248271313-37.41644699999922&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgAwOAnAHYvc8pWr0jVlgQeQBdIA
754,인천시 연수구 연수동 628-6,2,5000000,650000,50000,단독주택,19.42,2,1,동,동,1,o,1,o,1,o,0,x,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66490482712663-37.412054999999896&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgJwAOAKwBmACze55Smp6I1ZYEHkAXSA
755,인천시 연수구 연수동 593-9,6,1000000,270000,90000,업무시설,3.22,1,1,서,서,0,x,0,x,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66641482713248-37.41581599999955&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAOACwBOT%2B7nlK1PRGrLAg8gC6QA
756,인천시 연수구 연수동 568-1,2,3000000,410000,90000,단독주택,7.86,1,1,동,동,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66440082712666-37.41955400000133&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAcTpwBYADAFY55Smp6I1ZYEHkAXSA
757,인천시 연수구 연수동 568-19,3,3000000,410000,90000,단독주택,8.79,1,1,동,동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66411282712738-37.41945600000028&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAcTpwBYnDueUrV6I1ZYEHkAXSA
758,인천시 연수구 연수동 500-10,2,500000,280000,70000,단독주택,7.04,1,1,북,북,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66411282712738-37.41945600000028&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVnsAOV3YCcc8pWr0jVlgQeQBdIA
759,인천시 연수구 연수동 500-1,2,300000,230000,90000,단독주택,6.95,1,1,북서,북서,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66830282713204-37.42700399999842&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMDmwFYXADjnlK1PRGrLAg8gC6QA
760,인천시 연수구 연수동 490-4,B1,400000,240000,90000,단독주택,6.95,1,1,동,동,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6662798271318-37.425104999999846&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMDgJye7c8pWr0jVlgQeQBdIA
761,인천시 연수구 연수동 568-19,3,3000000,410000,90000,단독주택,7.86,1,1,동,동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66411282713364-37.41945600000031&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCsADgAsABhce55Smp6I1ZYEHkAXSA
762,인천시 연수구 연수동 547-8,1,2000000,260000,50000,단독주택,7.86,1,1,동,동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66383182713093-37.420845999999614&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMrgOwBmd3PKVq9EassCDyALpAA
763,인천시 연수구 연수동 498-3,2,300000,260000,90000,단독주택,8.77,1,1,북,북,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66739882712795-37.42672900000031&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAM9hwFYAnHPKVq9EassCDyALpAA
764,인천시 연수구 연수동 597-3,11,50000000,230000,130000,업무시설,8.16,1,1,북동,북동,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66363882713085-37.41437900000071&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsDhzYcBOOeUrV6I1ZYEHkAXSA
765,인천시 연수구 연수동 571-5,3,3000000,460000,90000,단독주택,10.04,1,1,북,북,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66724282713108-37.41877399999983&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMAZns23c8pWr0jVlgQeQBdIA
766,인천시 연수구 연수동 566-4,3,1000000,360000,90000,단독주택,6.95,1,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66333582713082-37.4198660000002&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAMLgJwuA7O7nlK1PRGrLAg8gC6QA
767,인천시 연수구 연수동 566-4,B1,1000000,300000,70000,단독주택,6.95,1,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66333582712673-37.419866000000624&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsDgCw3Xc8pWr0jVlgQeQBdIA
768,인천시 연수구 연수동 619-11,B1,2000000,300000,50000,제2종 근린생활시설,7.25,1,1,서,서,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66864382712924-37.414764000000346&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsAFgAMdpwA455Smp6I1ZYEHkAXSA
769,인천시 연수구 연수동 614,2,1000000,650000,50000,제2종 근린생활시설,16.63,3,1,동,동,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66741582712905-37.41566600000017&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgDsrpwFYALHPKVq9EassCDyALpAA
770,인천시 연수구 연수동 566-4,2,1000000,450000,70000,단독주택,6.95,1,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66333582713048-37.4198660000002&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgc2ArG5sAWOeUrV6I1ZYEHkAXSA
771,인천시 연수구 연수동 620-15,2,5000000,450000,50000,제2종 근린생활시설,14.51,2,1,동,동,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66798282712887-37.41414300000085&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCsDgJwAGABx255Smp6I1ZYEHkAXSA
772,인천시 연수구 연수동 517-4,2,500000,330000,70000,단독주택,8.16,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.67110682713314-37.42675299999999&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJwAOB64DMnueUrV6I1ZYEHkAXSA
773,인천시 연수구 연수동 497-11,2,300000,280000,70000,단독주택,7.99,1,1,남,남,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66718482713122-37.42628600000097&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJwAOAKyO7c8pWr0jVlgQeQBdIA
774,인천시 연수구 연수동 573-4,3,2000000,240000,70000,단독주택,6.04,1,1,서,서,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66736182712975-37.419002999999094&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMDtwE4bc8pWr0jVlgQeQBdIA#article-gallery-9
775,인천시 연수구 연수동 520-13,2,400000,250000,80000,단독주택,8.77,1,1,동,동,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.67276182713113-37.42582800000076&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMduwBYAHE7nlK1PRGrLAg8gC6QA
776,인천시 연수구 연수동 525-3,1,3000000,400000,100000,단독주택,6.04,1,1,남,남,1,o,0,x,1,o,0,x,1,o,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6719238271279-37.42431799999986&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgBwBOAMwB2BwAY55Smp6I1ZYEHkAXSA
777,인천시 연수구 연수동 481-3,B1,400000,230000,70000,단독주택,6.95,1,1,동,동,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66382082713358-37.42531700000083&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMLgKw33AdjnlK1PRGrLAg8gC6QA
778,인천시 연수구 연수동 626-5,3,10000000,620000,50000,단독주택,17,3,1,남동,남동,1,o,0,x,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66649182713161-37.41274799999984&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgCwB2AJwBmT%2B7nlK1PRGrLAg8gC6QA
779,인천시 연수구 연수동 518-7,1,300000,260000,70000,단독주택,6.04,1,1,동,동,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6712848271302-37.426226999999884&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMLmwBYnAdjnlK1PRGrLAg8gC6QA
780,인천시 연수구 연수동 609-3,2,10000000,550000,50000,단독주택,17.43,3,1,남서,남서,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66704782713055-37.414614000000086&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJw2ADAHYHADjnlK1PRGrLAg8gC6QA
781,인천시 연수구 연수동 480-3,3,2000000,800000,100000,단독주택,29.99,3,1,남,남,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66453182712996-37.42524700000038&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJzOADHbsAOOeUrV6I1ZYEHkAXSA
782,인천시 연수구 연수동 593-9,3,1000000,220000,85000,업무시설,3.54,1,1,남서,남서,0,x,0,x,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66641482713112-37.41581599999981&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMADgCsXgCxzylanojVlgQeQBdIA
783,인천시 연수구 연수동 629-11,4,3000000,400000,0,단독주택,10,1,1,남,남,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66530482713233-37.412142000000216&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwOArDYDMATjnlK1PRGrLAg8gC6QA
784,인천시 연수구 연수동 593-8,10,3000000,350000,100000,업무시설,7.94,1,1,동,동,0,x,0,x,1,o,0,x,1,o,1,o,1,o,1,o,1,o,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66639282713118-37.4158250000003&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAGACwAOdwE455Smp6I1ZYEHkAXSA
785,인천시 연수구 연수동 597-3,10,5000000,450000,130000,업무시설,8.8,1,1,남동,남동,0,x,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66363882712972-37.414379000001446&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKwB2ABw2ADHbnlK1PRGrLAg8gC6QA
786,인천시 연수구 연수동 609-1,2,5000000,600000,50000,단독주택,17.54,2,1,남동,남동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66726682713124-37.41482300000132&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgOwAGRy7nlK1ekdawIPIAukA
787,인천시 연수구 연수동 568-1,3,3000000,410000,90000,단독주택,7.86,1,1,동,동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.66440082713143-37.419554000000005&zoom=14.49407024975404&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgMwBWACwB2GwA455Smp6I1ZYEHkAXSA
